Trial 1
5 degree --> no rotation

1760655695.9144027,[ 9.00533069e+01 -6.48815241e-02 -1.74456222e+02],[ 9.00035686e+01 -4.61502917e-04 -1.79997618e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655696.567854,[ 9.00629153e+01  3.31079035e-02 -1.74525776e+02],[ 9.00035686e+01 -4.61502917e-04 -1.79997618e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655697.2509646,[ 9.00723464e+01  1.12528061e-01 -1.74640035e+02],[ 9.00035686e+01 -4.61502917e-04 -1.79997618e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655697.9256506,[ 9.00703722e+01  1.39872746e-01 -1.74745292e+02],[ 9.00035686e+01 -4.61502917e-04 -1.79997618e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655698.6214669,[ 9.00665981e+01  9.95990940e-02 -1.74837745e+02],[ 9.00035686e+01 -4.61502917e-04 -1.79997618e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655699.3310544,[ 9.00676848e+01  7.62265364e-02 -1.74927285e+02],[ 9.00035686e+01 -4.61502917e-04 -1.79997618e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655700.0191863,[ 9.00717641e+01  9.78698346e-02 -1.75074499e+02],[ 9.00035686e+01 -4.61502917e-04 -1.79997618e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655700.7106295,[ 9.00781654e+01  1.35031576e-01 -1.75154899e+02],[ 9.00035686e+01 -4.61502917e-04 -1.79997618e+02]

Trial 4
5 degree --> No rotation(Forgot to Take Video)

time_elasped,Robot_Angle Z,Ground_Truth
1760655901.454783,[ 9.00015128e+01 -2.42017978e-03  1.79999569e+02],[ 8.99973758e+01  2.99648633e-04 -1.79998958e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655902.0862007,[ 90.00650282  -0.40171945 179.80529496],[ 8.99973758e+01  2.99648633e-04 -1.79998958e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655902.6781774,[ 90.02262974  -0.8713733  179.46179144],[ 8.99973758e+01  2.99648633e-04 -1.79998958e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655903.3041668,[ 90.01859783  -1.36288012 179.42631075],[ 8.99973758e+01  2.99648633e-04 -1.79998958e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655903.9078853,[  90.01786332   -1.1833389  -179.4420633 ],[ 8.99973758e+01  2.99648633e-04 -1.79998958e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655904.515761,[  90.02400428   -0.92521725 -178.34844279],[ 8.99973758e+01  2.99648633e-04 -1.79998958e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655905.1599433,[  90.0279265    -0.64097478 -177.21720184],[ 8.99973758e+01  2.99648633e-04 -1.79998958e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655905.823683,[  90.05169535   -0.37640705 -175.98263756],[ 8.99973758e+01  2.99648633e-04 -1.79998958e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655906.448649,[  90.06375516   -0.18576679 -174.83980113],[ 8.99973758e+01  2.99648633e-04 -1.79998958e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655907.109545,[ 9.00664844e+01 -1.34839750e-01 -1.74350668e+02],[ 8.99973758e+01  2.99648633e-04 -1.79998958e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655907.7375247,[ 9.00808889e+01 -2.85101139e-02 -1.74420886e+02],[ 8.99973758e+01  2.99648633e-04 -1.79998958e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655908.3671746,[ 9.00977887e+01  1.29426002e-01 -1.74549746e+02],[ 8.99973758e+01  2.99648633e-04 -1.79998958e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655909.0553691,[  90.11180865    0.27558773 -174.67031587],[ 8.99973758e+01  2.99648633e-04 -1.79998958e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655909.7558758,[  90.12637691    0.31469308 -174.82608656],[ 8.99973758e+01  2.99648633e-04 -1.79998958e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655910.4343324,[  90.12878226    0.28055804 -174.94642819],[ 8.99973758e+01  2.99648633e-04 -1.79998958e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655911.1439695,[  90.12444164    0.2599712  -175.08039229],[ 8.99973758e+01  2.99648633e-04 -1.79998958e+02]

Trial 5 
5 degree --> no rotation 
time_elasped,Robot_Angle Z,Ground_Truth
1760656231.998167,[ 8.99994367e+01 -2.94098698e-04  1.79998283e+02],[ 9.00001298e+01 -3.31878830e-04  1.79999654e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760656232.6016445,[ 9.00007198e+01 -1.69070610e-01  1.79846168e+02],[ 9.00001298e+01 -3.31878830e-04  1.79999654e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760656233.1590228,[ 90.02701241  -0.36807955 179.50029825],[ 9.00001298e+01 -3.31878830e-04  1.79999654e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760656233.7144382,[ 90.02774018  -0.70351638 179.15295214],[ 9.00001298e+01 -3.31878830e-04  1.79999654e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760656234.2803392,[ 90.04167909  -1.02143192 178.8060019 ],[ 9.00001298e+01 -3.31878830e-04  1.79999654e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760656234.8512695,[ 90.04754894  -1.32708695 178.45586806],[ 9.00001298e+01 -3.31878830e-04  1.79999654e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760656235.4177148,[ 90.06842731  -1.61503249 178.10645821],[ 9.00001298e+01 -3.31878830e-04  1.79999654e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760656235.9858146,[ 90.08444289  -1.91943056 177.75952714],[ 9.00001298e+01 -3.31878830e-04  1.79999654e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760656236.5822005,[ 90.10364122  -2.2315757  177.39751684],[ 9.00001298e+01 -3.31878830e-04  1.79999654e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760656237.1635065,[ 90.11511113  -2.56915543 177.03254867],[ 9.00001298e+01 -3.31878830e-04  1.79999654e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760656237.768317,[ 90.14365739  -2.92277118 176.65717665],[ 9.00001298e+01 -3.31878830e-04  1.79999654e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760656238.4201508,[ 90.17622057  -3.33082822 176.32990707],[ 9.00001298e+01 -3.31878830e-04  1.79999654e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760656239.1072688,[ 90.16833496  -3.26420321 176.53500641],[ 9.00001298e+01 -3.31878830e-04  1.79999654e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760656239.8260972,[ 90.13256563  -2.62551958 176.95036744],[ 9.00001298e+01 -3.31878830e-04  1.79999654e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760656240.47824,[ 90.09997857  -2.01357575 177.28634623],[ 9.00001298e+01 -3.31878830e-04  1.79999654e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760656241.1431944,[ 90.07858921  -1.42744386 177.6621328 ],[ 9.00001298e+01 -3.31878830e-04  1.79999654e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760656241.8531706,[ 90.0521066   -0.82855908 178.1532074 ],[ 9.00001298e+01 -3.31878830e-04  1.79999654e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760656242.5314322,[ 90.0380424  -0.3307115 178.6831991],[ 9.00001298e+01 -3.31878830e-04  1.79999654e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760656243.2602727,[ 90.02908064   0.28655949 179.46892804],[ 9.00001298e+01 -3.31878830e-04  1.79999654e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760656243.9620557,[  90.02588721    0.88913995 -179.77215861],[ 9.00001298e+01 -3.31878830e-04  1.79999654e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760656244.7057972,[  90.0357325     1.58252566 -178.92135077],[ 9.00001298e+01 -3.31878830e-04  1.79999654e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760656245.383704,[  90.04774935    2.25639027 -178.00044855],[ 9.00001298e+01 -3.31878830e-04  1.79999654e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760656246.1027148,[  90.07791001    2.94635888 -177.03266779],[ 9.00001298e+01 -3.31878830e-04  1.79999654e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760656246.824333,[  90.0659565     2.7648164  -176.27904991],[ 9.00001298e+01 -3.31878830e-04  1.79999654e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760656247.5332258,[  90.0148205     2.12451276 -176.15300388],[ 9.00001298e+01 -3.31878830e-04  1.79999654e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760656248.2216592,[  89.96241591    1.47507501 -176.0232751 ],[ 9.00001298e+01 -3.31878830e-04  1.79999654e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760656248.9571075,[  89.92125759    0.80724899 -175.12108489],[ 9.00001298e+01 -3.31878830e-04  1.79999654e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760656249.7046244,[  89.8732392     0.39183063 -174.15479961],[ 9.00001298e+01 -3.31878830e-04  1.79999654e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760656250.4463181,[  89.87399228    0.34481968 -175.01364924],[ 9.00001298e+01 -3.31878830e-04  1.79999654e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760656251.251724,[  89.8849169     0.46726367 -175.34886133],[ 9.00001298e+01 -3.31878830e-04  1.79999654e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760656251.9797373,[  89.89305586    0.4655706  -175.42687077],[ 9.00001298e+01 -3.31878830e-04  1.79999654e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760656252.7367253,[  89.89136327    0.42753777 -175.47727867],[ 9.00001298e+01 -3.31878830e-04  1.79999654e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760656253.5169005,[  89.88281272    0.4150296  -175.44255271],[ 9.00001298e+01 -3.31878830e-04  1.79999654e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760656254.3044095,[  89.87494237    0.38253393 -175.35057862],[ 9.00001298e+01 -3.31878830e-04  1.79999654e+02]
